domain,ecotype,asn,country,http_status,publishers,file_formats,download_hosts,title_count,severity,active,latest_year,is_piracy
newgame-inventor-inc.rs.aptoide.com,unclassified,,,OK,Nintendo; Capcom; EA; Ubisoft; Activision; Rockstar; Sega; Konami,repack; ISO; ROM; APK,,9,5,True,2026,True
newgame-inventor-inc.ru.aptoide.com,unclassified,,,EMPTY,,,,0,0,False,,False
newgame-inventor-inc.th.aptoide.com,unclassified,,,OK,Nintendo; Capcom; EA; Ubisoft; Activision; Rockstar; Sega; Konami,ISO; ROM,,9,4,True,2026,True
newgame-inventor-inc.ua.aptoide.com,unclassified,,,OK,Nintendo; Capcom; EA; Ubisoft; Activision; Rockstar; Sega; Konami,ISO; ROM,,9,4,True,2026,True
newgame-inventor-inc.vn.aptoide.com,unclassified,,,OK,Nintendo; Capcom; EA; Ubisoft; Activision; Rockstar; Sega; Konami,ISO; ROM,,9,4,True,2026,True
newgamenetwork.com,unclassified,AS13335,US,OK,Capcom,,,0,1,False,,False
newgamesbox.com,unclassified,AS13335,US,OK,Nintendo; Activision; Rockstar,,,0,4,True,2026,False
newgamesbox.net,unclassified,AS13335,US,OK,Nintendo; Capcom; Activision; Rockstar; Bandai Namco; Sega; CD Projekt; FromSoftware,,,0,4,True,2026,True
newgameszone.com,unclassified,AS13335,US,OK,Nintendo; Capcom; EA; Ubisoft; Activision; Rockstar; Bethesda; Konami; Valve,repack; ROM,,0,5,True,2026,True
newrelases.net,unclassified,,,OK,Nintendo; Square Enix; Capcom; EA; Activision; CD Projekt; 2K Games,,,0,4,True,2026,False
news.softpedia.com,unclassified,,,OK,Capcom; Sony; Activision; Rockstar; Sega; Konami; CD Projekt,,,0,4,True,2026,False
news.xbox.com,unclassified,,,OK,Nintendo; Capcom; Ubisoft; Activision; CD Projekt,PKG,,7,4,True,2026,True
news.ycombinator.com,unclassified,,,OK,Activision,,,0,3,True,2026,False
newsweek.com,unclassified,AS16509,US,OK,Nintendo; Square Enix; Sony; EA; Ubisoft; Activision; Rockstar; Bandai Namco; Sega; Konami,,,39,4,True,2026,False
newytstorrent.com,torrent,AS46475,US,OK,,,,0,1,False,,True
next-launcher-3d-shell-lite.apk.cafe,mobile,AS60144,LV,OK,Nintendo; Capcom; Activision; Rockstar; Sega; Konami; 2K Games,ISO; APK,,1,4,True,2026,True
next-page.softonic.cn,unclassified,,,EMPTY,,,,0,0,False,,False
next-page.softonic.ru,unclassified,,,EMPTY,,,,0,0,False,,False
nextpage-auto-load-the-next-page.en.softonic.com,unclassified,,,EMPTY,,,,0,0,False,,False
nextpage-auto-load-the-next-page.softonic.cn,unclassified,,,EMPTY,,,,0,0,False,,False
nextpage-ps5.en.softonic.com,unclassified,,,EMPTY,,,,0,0,False,,False
nextpage-so6.softonic.ru,unclassified,,,EMPTY,,,,0,0,False,,False
nextpage-xti.en.softonic.com,unclassified,,,EMPTY,,,,0,0,False,,False
nextpage-yoj.softonic.cn,unclassified,,,EMPTY,,,,0,0,False,,False
nextpage.en.softonic.com,unclassified,,,EMPTY,,,,0,0,False,,False
nextpage.softonic.ru,unclassified,,,EMPTY,,,,0,0,False,,False
nexusgames.to,unclassified,,,OK,Nintendo; Square Enix; Capcom; Sony; EA; Ubisoft; Activision; Rockstar; Bethesda; Bandai Namco; Sega; Konami; CD Projekt; FromSoftware; 2K Games; Microsoft,repack,,6,5,True,2026,True
nexusmods.com,unclassified,,,OK,Capcom,,,0,1,False,,False
nfforce.temari.fr,unclassified,AS16276,FR,OK,Konami,,,0,1,False,,True
nfl-mobile.apk.cafe,mobile,AS60144,LV,OK,Nintendo; Capcom; EA; Ubisoft; Activision; Rockstar; Bandai Namco; Sega; Konami; 2K Games,ISO; APK,,4,4,True,2026,True
nfspcgamer.blogspot.com,unclassified,,,OK,Nintendo; EA; Activision; Rockstar; Valve,,,7,2,False,2023,True
ni.ebay.com,unclassified,,,OK,Nintendo; Ubisoft; Activision; Sega; Konami; 2K Games,,,1,4,True,2026,True
nier-automata.en.softonic.com,unclassified,,,EMPTY,,,,0,0,False,,False
nierautomata.square-enix-games.com,unclassified,,,OK,Activision,,,1,1,False,,False
nikkisplate.com,unclassified,AS13335,US,OK,Nintendo; Capcom; Ubisoft; Activision; Rockstar; Sega; Konami,,,6,4,True,2026,False
nintendo-ds-roms.com,ROM,AS13335,US,OK,Nintendo; Square Enix; Capcom; EA; Activision; Rockstar; Sega; Konami,ROM; torrent; DDL,,17,3,False,,True
nintendo.moy.su,unclassified,AS44094,RU,OK,Nintendo; Activision,,,0,3,True,2026,True
nintendowiigamestorrentsta.wordpress.com,ROM,,,OK,Nintendo; Activision; Sega,,,5,3,True,,True
nitroflaree.download,unclassified,AS13335,US,OK,Ubisoft; Activision; Sega; Konami,ISO; DDL,send.cm,2,2,False,,True
nj.com,unclassified,AS16509,US,OK,,,,0,1,False,,False
nl.ccm.net,unclassified,,,OK,Ubisoft; Activision; Konami,,,11,4,True,2026,True
nl.minecraft.wiki,unclassified,AS13335,US,OK,Nintendo; Square Enix; Activision; Sega; Valve,,,10,4,True,2026,True
nl.safetydetectives.com,unclassified,AS13335,US,OK,Nintendo; Capcom; Sony; EA; Ubisoft; Activision; Rockstar; Sega; Konami,repack; ISO,,12,5,True,2026,True
nl.vpnmentor.com,unclassified,AS13335,US,OK,Nintendo; Square Enix; Capcom; Sony; EA; Activision; Rockstar; Sega; CD Projekt; Valve,ISO,,6,4,True,2026,True
nl.wikipedia.org,unclassified,,,OK,Nintendo; Ubisoft; Activision; Sega; Konami; CD Projekt; Valve,,,0,4,True,2026,True
nl.y8.com,unclassified,,,OK,Nintendo; Square Enix; Sony; Ubisoft; Activision; Bethesda; Bandai Namco; Sega; Konami; CD Projekt; 2K Games,,,6,4,True,2026,False
nmac.to,unclassified,AS13335,US,OK,Nintendo; Capcom; Sony; EA; Ubisoft; Activision; Rockstar; Sega; Konami; CD Projekt; 2K Games,ISO,,0,4,True,2026,True
nn.wikipedia.org,unclassified,,,OK,Ubisoft; Activision; Sega; Konami; Valve,,,0,4,True,2026,True
nnm-club.me,unclassified,,,EMPTY,,,,0,0,False,,False
nnmclub.to,unclassified,AS13335,US,ERROR,,,,0,0,False,,False
no.safetydetectives.com,unclassified,AS13335,US,OK,Capcom; Sony; EA; Ubisoft; Activision; Rockstar; Konami,repack; ISO,,12,5,True,2026,True
no.wikipedia.org,unclassified,,,OK,Ubisoft; Activision; Sega; Konami; Valve,,,0,4,True,2026,True
noblefox.ru,unclassified,AS9123,RU,EMPTY,,,,0,0,False,,False
nobodygames.itch.io,unclassified,AS13335,US,OK,Rockstar,,,1,1,False,,False
nod32.download-windows.org,unclassified,AS210644,CH,OK,Nintendo; Sony; CD Projekt,,,1,3,True,2025,False
nonolive-live-streaming-and-video-chat.apk.cafe,mobile,AS60144,LV,OK,Nintendo; Capcom; Activision; Rockstar; Sega; Konami; 2K Games,ISO; APK,,4,4,True,2026,True
noroot-firewall.apk.cafe,mobile,AS60144,LV,OK,Nintendo; Capcom; Activision; Rockstar; Sega; Konami; 2K Games,ISO; APK,,4,4,True,2026,True
notorgames.net,unclassified,AS204601,NL,OK,Nintendo; EA; Activision; Rockstar; Bethesda; Bandai Namco; Sega; Konami; FromSoftware,,,1,4,True,2026,False
novapdf-pro.soft112.com,unclassified,,,OK,Square Enix; Capcom; Ubisoft; Activision; Sega; Konami; Valve,,,5,4,True,2026,True
nox-cleaner-phone-cleaner-booster-optimizer.apk.cafe,mobile,AS60144,LV,OK,Capcom; Activision; Rockstar; Sega; Konami; 2K Games; Valve,APK,,8,4,True,2026,True
nsktorrent.ru,torrent,AS211381,NL,EMPTY,,,,0,0,False,,False
nsw2u.com,unclassified,AS13335,US,OK,Square Enix; Capcom; EA; Ubisoft; Activision; Rockstar; Konami; Microsoft; Valve,repack,,0,3,False,,True
nswdb.com,unclassified,AS16276,CA,OK,Nintendo; Square Enix; Capcom; Sony; EA; Ubisoft; Activision; Rockstar; Bethesda; Bandai Namco; Sega; Konami; CD Projekt; FromSoftware; 2K Games; Microsoft; Valve,repack; NSP/XCI,,0,5,True,2026,True
nswgame.com,unclassified,AS13335,US,OK,Nintendo; Square Enix; Capcom; Sony; Ubisoft; Activision; Rockstar; Bandai Namco,,,4,4,True,2026,False
nswpedia.com,unclassified,,,OK,Nintendo; Ubisoft; Activision; Rockstar,DDL,1fichier.com,35,4,True,2026,False
nswtl.info,unclassified,AS13335,US,OK,Nintendo; Sega,torrent,,10,4,True,2026,True
nucleares.luadist.org,unclassified,AS13335,US,OK,Nintendo; Square Enix; Sony; EA; Ubisoft; Activision; Rockstar; Sega; Konami; 2K Games; Valve,,,2,4,True,2026,True
nulledfrm.com,unclassified,AS51167,DE,EMPTY,,,,0,0,False,,False
numbersgame-uk.mutawakkil.com,unclassified,AS14061,US,OK,Activision; Rockstar; Valve,repack,,5,5,True,2026,True
nvidia-gtx.download-windows.org,unclassified,AS210644,CH,OK,Nintendo; Sony; CD Projekt,,,1,3,True,2025,False
nvnap.soft112.com,unclassified,,,OK,Square Enix; Capcom; Activision; Konami; Valve,,,5,4,True,2026,True
nxbrew.me,unclassified,AS47583,DE,OK,Nintendo; Activision; Rockstar; Sega,repack,,1,5,True,2026,True
nyaa.land,unclassified,AS13335,US,OK,Square Enix; Ubisoft; CD Projekt,torrent,,1,5,True,2026,True
nzb360.com,unclassified,AS26347,US,OK,Nintendo,PKG,,7,2,True,2025,True
nzblnk.info,unclassified,AS54113,US,OK,Activision,,,4,1,False,,True
observer-game.com,unclassified,AS16509,US,OK,Nintendo; Square Enix; Capcom; Sony; EA; Ubisoft; Activision; Rockstar; Bethesda; Bandai Namco; Sega; Konami; CD Projekt; FromSoftware; 2K Games; Valve,,,4,4,True,2026,True
observer.com,unclassified,AS2635,US,OK,Square Enix; Sony; Ubisoft; Activision; Rockstar; Sega; Konami; Valve,,,6,4,True,2026,False
ocean-of-games.com,unclassified,AS13335,US,OK,Capcom; Rockstar,,,0,1,False,,False
ocean-ofgames.blogspot.com,unclassified,,,OK,Nintendo; Ubisoft; Activision; Rockstar; Bandai Namco; Sega; Konami,ISO; ROM,,9,2,False,,True
ocean-ofgames.blogspot.com.eg,unclassified,,,OK,Nintendo; Ubisoft; Activision; Rockstar; Bandai Namco; Sega; Konami,ISO; ROM,,9,2,False,,True
oceanofapks.com,mobile,AS13335,US,OK,Nintendo; Activision; Rockstar,,,0,3,True,2024,True
oceanofdmg.net,unclassified,AS141995,DE,OK,Nintendo; Ubisoft; Activision; CD Projekt,,,5,4,True,2026,True
oceanoffgames.com,unclassified,AS13335,US,OK,Nintendo; Capcom; Ubisoft; Rockstar; 2K Games,,,0,2,False,2024,True
oceanofgame.org,unclassified,AS206834,CA,EMPTY,,,,0,0,False,,False
oceanofgames.com,unclassified,AS13335,US,OK,Capcom; Activision; Rockstar; 2K Games,,,0,4,True,2026,True
oceanofgames.org.in,unclassified,AS13335,US,OK,Nintendo; Sony; Ubisoft; Activision; Rockstar,ISO; PKG,,5,4,True,2026,False
oceanofgames4u.com,unclassified,AS13335,US,EMPTY,,,,0,0,False,,False
oceanofgamese.com,unclassified,AS13335,US,OK,Nintendo; Capcom; Sony; Activision; Rockstar; Bandai Namco; 2K Games,,,0,4,True,2026,True
oceanofgamesu.com,unclassified,AS13335,US,OK,Nintendo; Capcom; Sony; EA; Ubisoft; Activision; Rockstar; Bandai Namco; Konami; Microsoft,,,1,2,False,2024,True
oceanofpdf.com,unclassified,AS13335,US,OK,Capcom,,,0,1,False,,False
oceansofgamess.com,unclassified,,,OK,Nintendo; Capcom; Activision; Rockstar; CD Projekt; 2K Games,,,0,4,True,2026,True
oceantogames.com,unclassified,AS13335,US,OK,Capcom; Activision; Rockstar,,,0,4,True,2026,True
odds-96.com.in,unclassified,AS13335,US,OK,,,,3,1,False,,False
offcloud.com,unclassified,AS13335,US,OK,Nintendo; Ubisoft; Konami,torrent,,6,5,True,2026,True
office-2003.download-windows.org,unclassified,AS210644,CH,OK,Sony,torrent,,1,3,True,2025,True
office-2007.download-windows.org,unclassified,AS210644,CH,OK,Sony,torrent,,1,3,True,2025,True
office-2010.download-windows.org,unclassified,AS210644,CH,OK,Sony,torrent,,1,3,True,2025,True
office-2013.download-windows.org,unclassified,AS210644,CH,OK,Sony,torrent,,1,3,True,2025,True
office-2016.download-windows.org,unclassified,AS210644,CH,OK,Sony,torrent,,1,3,True,2025,True
office-2019.download-windows.org,unclassified,AS210644,CH,OK,Sony,torrent,,1,3,True,2025,True
office-2019.install-download.net,unclassified,AS210644,RU,OK,Nintendo; Capcom; Sony; Activision; Rockstar,ISO,,4,4,True,2026,False
office-2020.download-windows.org,unclassified,AS210644,CH,OK,Sony,ISO; torrent,,1,3,True,2025,True
office-2023.download-windows.org,unclassified,AS210644,CH,OK,Sony,ISO; torrent,,1,3,True,2025,True
office-365.download-windows.org,unclassified,AS210644,CH,OK,Sony,ISO; torrent,,1,3,True,2025,True
office-download.net,unclassified,AS44812,RU,OK,,torrent,,0,4,True,2026,True
office-jerk-free.soft112.com,unclassified,,,OK,Square Enix; Capcom; Activision; Konami; Valve,,,4,4,True,2026,True
office-torrent.com,torrent,AS44812,RU,OK,,repack; ISO; torrent,,4,4,True,2026,True
office.com,unclassified,AS8068,US,EMPTY,,,,0,0,False,,False
officepackage.info,unclassified,AS50340,RU,OK,,,,1,1,False,,False
offline-games-no-wifi-games-460.soft112.com,unclassified,,,OK,Square Enix; Capcom; Activision; Konami; Valve,APK,,5,4,True,2026,True
ogp.me,unclassified,AS54113,US,OK,Activision; Konami,,,1,1,False,,False
ohsolovelyblog.com,unclassified,AS13335,US,OK,Nintendo; Capcom; Activision; Rockstar; Konami,,,1,4,True,2026,False
okdebrid.com,unclassified,AS13335,US,OK,EA; Ubisoft; Activision,DDL,send.cm,2,4,True,2026,False
old-games.ru,unclassified,AS49505,RU,OK,Bethesda; Valve,,,2,3,True,2026,False
old3.rlsbb.ru,unclassified,AS13335,US,OK,Nintendo; Sony; Ubisoft; Activision; Sega; Konami,repack; ISO; DDL,rapidgator.net; nitroflare.com,7,3,False,,True
oldgamesdownload.com,unclassified,AS13335,US,OK,Sony; Activision; Rockstar; Konami,ROM; PKG,,1,4,True,2026,False
oldmantvg.net,unclassified,AS140227,US,OK,Nintendo; Activision,,,0,3,True,2026,False
oldversion.cn,unclassified,AS14061,US,OK,Nintendo; Capcom; Activision; Rockstar; Konami,ISO,,2,4,True,2026,True
oldversion.com,unclassified,AS14061,US,OK,Nintendo; Capcom; Activision; Rockstar; Konami,ISO,,4,4,True,2026,True
oldversion.com.de,unclassified,AS14061,US,OK,Nintendo; Capcom; Activision; Rockstar; Konami,ISO,,4,4,True,2026,True
oldversion.fr,unclassified,AS14061,US,OK,Nintendo; Capcom; Activision; Rockstar; Konami,ISO,,4,4,True,2026,True
oldversion.jp,unclassified,AS14061,US,OK,Nintendo; Capcom; Activision; Rockstar; Konami,ISO,,4,4,True,2026,True
oldversion.ro,unclassified,AS14061,US,OK,Nintendo; Capcom; Activision; Rockstar; Konami,ISO,,4,4,True,2026,True
omycrack.com,crack,,,OK,Square Enix; Capcom; EA; Ubisoft; Activision; Rockstar; 2K Games; Microsoft,,,3,3,True,2025,True
one-booster-antivirus-booster-phone-cleaner.apk.cafe,mobile,AS60144,LV,OK,Nintendo; Capcom; Activision; Rockstar; Sega; Konami; 2K Games,ISO; APK,,1,4,True,2026,True
onehack.st,unclassified,AS13335,US,OK,Ubisoft; Activision; Rockstar,,,0,4,True,2026,True
onehack.us,unclassified,AS13335,US,OK,Ubisoft; Activision; Rockstar,,,0,4,True,2026,True
oneprogs.ru,unclassified,AS44051,ES,OK,Activision,,,1,3,True,2026,True
onforum.net,unclassified,,,EMPTY,,,,0,0,False,,False
onfree.ru,unclassified,AS29182,RU,OK,Capcom; EA,,,0,1,False,2024,False
onhax.in,unclassified,AS13335,US,OK,Nintendo; Square Enix; Capcom; Sony; Activision; Rockstar; CD Projekt,APK,,5,4,True,2026,True
online-soccer-manager-osm.apk.cafe,mobile,AS60144,LV,OK,Nintendo; Capcom; EA; Ubisoft; Activision; Rockstar; Bandai Namco; Sega; Konami; 2K Games,ISO; APK,,6,4,True,2026,True
onlinegame-pla.net,unclassified,AS16509,US,OK,Square Enix; Activision; Rockstar; Microsoft,,,13,4,True,2026,False
onlinegames.io,unclassified,AS13335,US,OK,Sony; Activision; Rockstar; Sega; Microsoft,PKG,,7,4,True,2026,True
onthisday.com,unclassified,AS13335,US,OK,Konami,,,7,3,True,2026,False
onworks.net,unclassified,AS13335,US,OK,Capcom; Activision,,,3,3,True,2026,False
ootmm.wiki.gg,unclassified,AS13335,US,OK,,,,3,1,False,,False
open.spotify.com,unclassified,,,OK,EA,,,0,2,True,2025,False
opencritic.com,unclassified,,,OK,Nintendo; Square Enix; Capcom; Sony; Ubisoft; Activision; Rockstar; Bethesda; Bandai Namco; Sega; 2K Games; Microsoft,,,6,4,True,2026,True
openrepos.net,unclassified,AS24940,DE,OK,Activision; Konami,,,10,1,False,,True
opentrackers.org,torrent,AS13335,US,OK,Nintendo; Sega,,,0,3,True,2026,True
optimizeup.com,unclassified,AS31898,US,EMPTY,,,,0,0,False,,False
oreateai.com,unclassified,AS21859,US,OK,Square Enix; Rockstar,,,0,1,False,,False
originaltrilogy.com,unclassified,AS14061,US,OK,Activision; Rockstar,,,2,1,False,,False
orionoid.com,unclassified,AS51177,RO,OK,Nintendo; Square Enix; Capcom; Ubisoft; Activision; Sega; Konami; CD Projekt,torrent,,29,5,True,2026,True
os.wikipedia.org,unclassified,,,OK,Activision; Sega; Konami; Valve,,,0,4,True,2026,True
oscwii.org,ROM,AS13335,US,OK,Nintendo; Activision; Sega; Konami,,,2,4,True,2026,False
otvet.mail.ru,unclassified,AS47764,RU,OK,Nintendo; Square Enix; Sony; Ubisoft; Activision; Rockstar; Konami; Valve,ISO; PKG,,0,4,True,2026,False
ovagames.net,unclassified,AS13335,US,OK,Nintendo; Square Enix; Capcom; Activision; Rockstar; Microsoft,repack; DDL,mega.nz,2,5,True,2026,True
overwatch-2.en.softonic.com,unclassified,,,EMPTY,,,,0,0,False,,False
overwatch.blizzard.com,unclassified,AS16509,US,OK,Nintendo; Square Enix; EA; Activision; Bethesda,,,15,4,True,2026,False
overwatch.updatestar.com,unclassified,AS13335,US,OK,Capcom; Activision,,,0,1,False,,False
oxtorrent.co,torrent,AS13335,US,OK,Nintendo; Sony; Ubisoft; Activision; Sega; FromSoftware; 2K Games,repack; NSP/XCI,,0,5,True,2026,True
p30download.ir,unclassified,AS59441,IR,OK,Capcom; Sony; EA; Activision; Bandai Namco; Sega; Konami; Microsoft; Valve,,,0,4,True,2026,False
p44vip3.bet,unclassified,AS13335,US,OK,Nintendo; EA; Ubisoft; Activision; Sega; Konami,APK,,1,4,True,2026,True
pa.ebay.com,unclassified,,,OK,Nintendo; Ubisoft; Activision; Sega; Konami; 2K Games,,,1,4,True,2026,True
packages.mudlet.org,unclassified,AS13335,US,OK,Nintendo; Square Enix; Sony; EA; Ubisoft; Activision; Bethesda; Sega; Konami,repack,,6,5,True,2026,True
papers-grade-please.en.aptoide.com,unclassified,,,OK,Nintendo; Square Enix; Capcom; EA; Ubisoft; Activision; Rockstar; Sega; Konami,ISO; ROM,,9,4,True,2026,True
paradoxplaza.com,unclassified,AS14618,US,OK,Nintendo; Square Enix; Activision; Rockstar; Sega; Konami; CD Projekt; Valve,,,15,4,True,2026,True
partitionwizard.com,unclassified,AS13335,US,OK,Activision,,,4,2,True,2025,False
partner.gameinstaller.ru,unclassified,AS7979,LU,OK,,,,4,1,False,,False
passthepopcorn.me,unclassified,AS43350,NL,OK,Activision,,,0,1,False,,False
paste.fitgirl-repacks.site,repack,,,OK,Nintendo; Activision,repack,,1,2,False,,True
pastedownload.com,unclassified,AS13335,US,OK,Sega,DDL,,4,3,True,2026,True
patentpc.com,unclassified,AS16509,US,OK,Nintendo; Square Enix; Sony; Ubisoft; Activision; Rockstar; Sega; Konami,ISO; torrent,,9,5,True,2026,False
patreon.com,unclassified,AS13335,US,OK,Activision; Konami,,,0,3,True,2026,False
paulgu.com,unclassified,AS16509,US,OK,Nintendo; Square Enix; Sony; Activision; Rockstar; Sega; Konami; CD Projekt,ISO,,1,4,True,2026,True
paulroberts69.wordpress.com,unclassified,,,OK,Nintendo; Ubisoft; Activision; Bethesda; Sega; Konami,ISO,,0,4,True,2026,True
payback-2-the-battle-sandbox.apk.cafe,mobile,AS60144,LV,OK,Nintendo; Square Enix; Capcom; EA; Ubisoft; Activision; Rockstar; Bandai Namco; Sega; Konami; 2K Games,ISO; APK,,4,4,True,2026,True
pc-fixer-pro-2018.soft112.com,unclassified,,,EMPTY,,,,0,0,False,,False
pc-games.eu.org,unclassified,AS13335,US,EMPTY,,,,0,0,False,,False
pc.qq.com,unclassified,,,OK,Activision,,,0,2,True,2025,False
pccompressedgames.com,unclassified,AS22612,US,OK,Nintendo; Capcom; Sony; Ubisoft; Activision; Rockstar; Sega; Konami,,,1,4,True,2026,True
pcfileworldz.com,unclassified,AS63949,US,OK,Activision,,,0,1,False,,False
pcfreenow.net,unclassified,AS13335,US,EMPTY,,,,0,0,False,,False
pcgame.com,unclassified,AS13335,US,OK,Capcom; Ubisoft; Rockstar; Bethesda; Bandai Namco; Sega; CD Projekt; FromSoftware; 2K Games; Valve,,,1,4,True,2026,False
pcgamebenchmark.com,unclassified,AS13335,US,OK,Nintendo; Capcom; Sony; EA; Activision; Rockstar; Bandai Namco; Sega; CD Projekt; FromSoftware; Microsoft; Valve,,,5,4,True,2026,False
pcgamefreetop.net,unclassified,,,OK,Capcom,,,0,1,False,,False
pcgamelab.com,unclassified,AS13335,US,OK,Nintendo; Square Enix; Capcom; Sony; EA; Activision; Rockstar; Bethesda; Sega; Konami; 2K Games,repack,,4,5,True,2026,True
